,value,value_pair,count
2832,မှာ,နေရာ,105
2833,မှာ,နေ့,63
2834,မှာ,သူ,53
2835,မှာ,အတွင်း,48
2836,မှာ,အပေါ်,46
2837,မှာ,အောက်,41
2838,မှာ,အချိန်,36
2839,မှာ,ပွဲ,34
2840,မှာ,နှစ်,33
2841,မှာ,ခုနှစ်,31
2842,မှာ,နိုင်ငံ,31
2843,မှာ,လ,30
2844,မှာ,ပြိုင်ပွဲ,29
2845,မှာ,နောက်ဆုံး,20
2846,မှာ,မြို့,19
